1053	1
1055	1
1056	1
1057	1
1062	1
1064	1
1067	1
1068	1
1070	1
1071	1
1073	1
1074	2
1082	2
1083	1
1084	1
1087	1
1088	2
1090	1
1092	1
1093	1
1094	1
1095	1
1096	1
1097	2
1098	1
1099	1
1100	1
1102	3
1103	1
1105	1
1109	2
1111	1
1112	1
1114	3
1117	1
1122	1
1123	1
1124	1
1126	1
1127	2
1128	1
1129	1
1130	1
1131	1
1133	1
1136	2
1138	1
1144	1
1146	2
1147	1
1148	1
1150	2
1156	2
1157	1
1160	2
1161	1
1162	1
1163	1
1166	1
1167	2
1168	1
1170	1
1172	1
1175	2
1178	1
1180	2
1186	1
1194	1
1195	1
1197	2
1198	1
1201	1
1204	3
1206	1
1209	1
1211	2
1212	1
1215	1
1216	1
1217	1
1218	2
1219	1
1220	2
1222	1
1225	2
1226	1
1227	1
1230	1
1232	1
1234	1
1238	1
1239	1
1241	1
1242	1
1243	1
1248	1
1250	3
1254	1
1258	2
1259	1
1261	1
1267	1
1269	1
1277	1
1280	1
1281	1
1282	1
1284	1
1289	2
1295	1
1296	1
1309	1
1315	1
1316	1
1320	1
1322	1
1324	1
1325	1
1326	1
1333	1
1339	1
1340	2
1342	3
1345	1
1349	2
1350	1
1351	1
1359	2
1361	2
1365	1
1367	1
1368	2
1370	1
1371	1
1374	1
1382	1
1390	1
1392	2
1397	1
1404	1
1408	1
1409	1
1410	1
1412	1
1413	1
1414	1
1418	1
1419	1
1420	1
1422	1
1424	1
1431	1
1443	1
1445	1
1451	2
1465	1
1468	1
1469	1
1471	1
1475	1
1478	2
1491	1
1518	1
1522	1
1523	1
1526	1
1534	1
1540	1
1548	1
1556	1
1563	2
1564	1
1569	1
1575	1
1580	1
1582	1
1585	2
1588	1
1589	1
1596	1
1607	1
1614	1
1616	1
1618	1
1622	1
1624	1
1631	1
1634	1
1647	1
1650	1
1674	1
1689	1
1705	1
1710	1
1732	1
1738	2
1751	1
1762	1
1765	1
1766	1
1771	1
1789	1
1796	3
1798	1
1823	1
1829	1
1830	1
1878	1
1904	1
1910	1
1915	1
1925	1
1935	1
1936	1
1940	2
1942	1
1958	1
2000	1
2012	1
2036	1
2059	1
2068	1
2075	1
2078	1
2125	1
2129	1
2135	1
2165	1
2168	1
2177	1
2199	1
2201	1
2204	1
2211	1
2267	1
2304	1
2328	1
2329	1
2357	1
2375	1
2411	1
2442	1
2461	1
2471	1
2477	2
2480	1
2498	1
2499	1
2525	1
2557	1
2558	1
2591	1
2610	1
2646	1
2665	1
2710	1
2716	1
2729	1
2740	1
2757	1
2809	1
2824	1
2856	1
2895	1
2930	2
2935	1
2966	1
2986	1
2992	1
2999	1
3007	1
3033	1
3093	1
3205	1
3260	1
3308	1
3447	1
3493	1
3495	1
3600	1
3726	1
3747	1
3938	1
3954	1
4031	1
4122	1
4177	1
4202	1
4325	1
4345	1
4421	1
4533	1
4634	1
4649	1
4699	1
4733	1
4937	1
5150	1
5631	1
6045	1
9442	1
12870	1
14815	1
