389	605
390	575
391	566
392	565
393	570
394	579
395	584
396	518
397	536
398	609
399	583
400	508
401	541
402	575
403	545
404	555
405	540
406	550
407	473
408	535
409	502
410	525
411	534
412	509
413	472
414	523
415	465
416	478
417	481
418	478
419	464
420	461
421	452
422	443
423	454
424	432
425	453
426	412
427	447
428	451
429	437
430	429
431	385
432	421
433	405
434	401
435	400
436	407
437	417
438	398
439	413
440	385
441	373
442	403
443	390
444	389
445	382
446	406
447	347
448	384
449	362
450	362
451	388
452	348
453	391
454	355
455	368
456	341
457	388
458	347
459	306
460	354
461	354
462	323
463	341
464	317
465	300
466	334
467	333
468	338
469	320
470	301
471	324
472	324
473	293
474	316
475	319
476	288
477	302
478	311
479	299
480	289
481	307
482	264
483	278
484	302
485	290
486	278
487	300
488	283
489	283
490	277
491	267
492	261
493	281
494	267
495	259
496	282
497	287
498	227
499	279
500	234
501	247
502	255
503	239
504	253
505	262
506	241
507	249
508	242
509	273
510	233
511	210
512	245
513	234
514	231
515	230
516	229
517	226
518	232
519	232
520	198
521	216
522	207
523	228
524	221
525	209
526	213
527	185
528	209
529	218
530	224
531	238
532	193
533	186
534	224
535	185
536	202
537	170
538	203
539	184
540	206
541	181
542	193
543	207
544	174
545	197
546	183
547	170
548	182
549	171
550	173
551	159
552	163
553	184
554	148
555	162
556	160
557	162
558	148
559	174
560	149
561	168
562	133
563	162
564	151
565	145
566	157
567	136
568	169
569	157
570	158
571	141
572	123
573	130
574	143
575	164
576	149
577	160
578	122
579	156
580	139
581	142
582	127
583	134
584	125
585	120
586	122
587	120
588	125
589	135
590	140
591	121
592	142
593	134
594	152
595	124
596	116
597	120
598	127
599	129
600	102
601	122
602	130
603	125
604	108
605	113
606	118
607	111
608	116
609	98
610	127
611	102
612	115
613	95
614	107
615	125
616	88
617	97
618	94
619	104
620	108
621	98
622	73
623	112
624	88
625	107
626	106
627	88
628	91
629	84
630	89
631	102
632	85
633	111
634	86
635	91
636	102
637	85
638	84
639	77
640	97
641	72
642	94
643	94
644	105
645	97
646	66
647	77
648	83
649	81
650	70
651	80
652	90
653	90
654	71
655	78
656	75
657	77
658	69
659	85
660	70
661	67
662	77
663	77
664	69
665	77
666	79
667	60
668	89
669	89
670	75
671	78
672	75
673	73
674	66
675	83
676	55
677	65
678	75
679	80
680	71
681	72
682	67
683	55
684	56
685	65
686	63
687	61
688	56
689	46
690	53
691	56
692	60
693	62
694	68
695	58
696	73
697	47
698	62
699	58
700	71
701	55
702	60
703	54
704	48
705	45
706	48
707	64
708	70
709	56
710	52
711	55
712	58
713	56
714	56
715	42
716	62
717	54
718	53
719	53
720	51
721	46
722	42
723	49
724	50
725	37
726	36
727	48
728	53
729	38
730	41
731	53
732	63
733	52
734	43
735	42
736	47
737	42
738	41
739	47
740	39
741	46
742	33
743	45
744	34
745	53
746	44
747	39
748	44
749	31
750	41
751	39
752	39
753	41
754	30
755	41
756	41
757	45
758	50
759	40
760	41
761	42
762	33
763	49
764	38
765	43
766	35
767	29
768	36
769	29
770	37
771	41
772	36
773	44
774	33
775	31
776	32
777	40
778	35
779	28
780	36
781	35
782	37
783	33
784	28
785	30
786	38
787	26
788	35
789	30
790	36
791	35
792	38
793	28
794	31
795	36
796	29
797	25
798	32
799	29
800	21
801	30
802	34
803	40
804	26
805	26
806	37
807	33
808	28
809	29
810	38
811	32
812	25
813	28
814	33
815	34
816	30
817	33
818	33
819	22
820	28
821	32
822	27
823	24
824	27
825	31
826	21
827	30
828	26
829	25
830	30
831	16
832	34
833	28
834	34
835	31
836	30
837	24
838	28
839	22
840	20
841	28
842	28
843	20
844	29
845	23
846	29
847	20
848	24
849	23
850	28
851	29
852	19
853	18
854	28
855	25
856	28
857	30
858	25
859	20
860	28
861	26
862	26
863	18
864	20
865	16
866	16
867	25
868	22
869	18
870	16
871	28
872	20
873	22
874	27
875	24
876	27
877	27
878	13
879	15
880	17
881	25
882	19
883	23
884	14
885	9
886	19
887	26
888	22
889	19
890	29
891	27
892	27
893	24
894	15
895	23
896	17
897	20
898	14
899	19
900	24
901	21
902	18
903	20
904	18
905	17
906	20
907	17
908	10
909	19
910	19
911	18
912	29
913	15
914	19
915	19
916	20
917	16
918	7
919	18
920	14
921	28
922	19
923	23
924	22
925	24
926	14
927	9
928	17
929	16
930	15
931	17
932	14
933	15
934	25
935	22
936	16
937	12
938	17
939	13
940	14
941	15
942	18
943	16
944	8
945	15
946	11
947	19
948	14
949	13
950	10
951	14
952	9
953	11
954	17
955	17
956	15
957	12
958	16
959	18
960	19
961	21
962	11
963	11
964	10
965	19
966	15
967	13
968	17
969	21
970	17
971	13
972	18
973	21
974	16
975	14
976	21
977	9
978	11
979	14
980	16
981	23
982	12
983	16
984	21
985	11
986	21
987	15
988	11
989	13
990	15
991	15
992	10
993	14
994	9
995	16
996	14
997	9
998	15
999	15
1000	12
1001	9
1002	17
1003	14
1004	11
1005	14
1006	5
1007	20
1008	16
1009	9
1010	8
1011	8
1012	15
1013	6
1014	11
1015	10
1016	10
1017	15
1018	10
1019	12
1020	7
1021	18
1022	7
1023	10
1024	22
1025	19
1026	16
1027	9
1028	7
1029	13
1030	18
1031	16
1032	8
1033	13
1034	8
1035	16
1036	14
1037	8
1038	9
1039	8
1040	15
1041	11
1042	10
1043	12
1044	10
1045	10
1046	13
1047	12
1048	5
1049	12
1050	11
1051	8
1052	10
1053	8
1054	17
1055	10
1056	8
1057	11
1058	8
1059	5
1060	10
1061	11
1062	4
1063	16
1064	10
1065	9
1066	12
1067	14
1068	6
1069	13
1070	9
1071	8
1072	11
1073	8
1074	10
1075	10
1076	11
1077	9
1078	8
1079	7
1080	8
1081	7
1082	10
1083	8
1084	6
1085	14
1086	5
1087	8
1088	5
1089	11
1090	11
1091	6
1092	4
1093	7
1094	10
1095	6
1096	6
1097	12
1098	13
1099	5
1100	10
1101	7
1102	10
1103	10
1104	7
1105	7
1106	11
1107	2
1108	9
1109	6
1110	9
1111	7
1112	12
1113	7
1114	10
1115	7
1116	10
1117	6
1118	8
1119	8
1120	11
1121	9
1122	6
1123	17
1124	6
1125	8
1126	4
1127	7
1128	6
1129	7
1130	6
1131	4
1132	5
1133	7
1134	7
1135	8
1136	6
1137	9
1138	13
1139	7
1140	6
1141	8
1142	3
1143	11
1144	2
1145	10
1146	8
1147	8
1148	9
1149	5
1150	6
1151	6
1152	6
1153	12
1154	6
1155	2
1156	4
1157	6
1158	7
1159	7
1160	5
1161	8
1162	7
1163	11
1164	7
1165	7
1166	7
1167	5
1168	2
1169	5
1170	5
1171	11
1172	4
1173	9
1174	7
1175	3
1176	9
1177	6
1178	7
1179	7
1180	9
1181	9
1182	6
1183	1
1184	10
1185	3
1186	6
1187	6
1188	7
1189	3
1190	9
1191	7
1192	3
1193	10
1194	10
1195	7
1196	7
1197	8
1198	8
1199	6
1200	5
1201	4
1202	6
1203	3
1204	10
1205	7
1206	5
1207	8
1208	5
1209	8
1210	7
1211	5
1212	5
1213	8
1214	3
1215	10
1216	5
1217	6
1218	6
1219	6
1220	8
1221	4
1222	12
1223	11
1224	6
1225	6
1226	4
1227	9
1228	6
1229	2
1230	5
1231	7
1232	11
1233	4
1234	4
1235	8
1236	4
1237	8
1238	5
1239	4
1240	2
1241	6
1242	3
1243	7
1244	6
1245	5
1246	3
1247	5
1248	6
1249	8
1250	4
1251	4
1252	6
1253	6
1254	7
1255	3
1256	3
1257	5
1258	5
1259	6
1260	11
1261	8
1262	3
1263	7
1264	3
1265	12
1266	5
1267	6
1268	6
1269	2
1270	4
1271	1
1272	4
1273	6
1274	8
1275	3
1276	5
1277	4
1278	4
1279	3
1280	4
1281	6
1282	4
1283	5
1284	3
1285	5
1286	9
1287	8
1288	3
1289	4
1290	5
1291	6
1292	6
1293	2
1294	4
1295	8
1296	5
1297	2
1298	2
1299	6
1300	5
1301	8
1302	3
1303	10
1304	6
1305	8
1306	6
1307	6
1308	5
1309	8
1310	4
1311	7
1312	2
1314	3
1315	1
1316	2
1317	5
1318	5
1319	5
1320	6
1321	2
1322	4
1323	5
1324	3
1325	4
1326	2
1327	5
1328	6
1329	4
1330	4
1331	3
1332	6
1333	3
1334	6
1335	4
1336	8
1338	1
1339	2
1340	6
1341	5
1342	4
1343	4
1344	3
1345	2
1346	4
1347	4
1348	5
1349	4
1350	1
1351	4
1352	3
1353	8
1354	7
1355	4
1356	7
1357	6
1358	1
1359	1
1360	1
1361	4
1362	7
1363	5
1364	6
1365	4
1366	3
1367	8
1368	4
1369	5
1370	4
1371	4
1372	5
1373	4
1374	3
1375	4
1376	4
1377	5
1378	6
1379	1
1380	4
1381	1
1382	9
1383	2
1384	3
1385	3
1386	8
1387	4
1388	6
1389	4
1390	5
1391	3
1392	11
1393	5
1394	5
1395	3
1396	2
1397	6
1398	4
1399	4
1400	3
1401	1
1402	5
1403	4
1404	3
1405	3
1406	2
1407	6
1408	4
1409	7
1410	2
1411	5
1412	3
1413	4
1414	7
1415	7
1416	5
1417	3
1418	4
1419	2
1420	2
1421	4
1422	4
1423	4
1424	3
1425	1
1426	1
1427	1
1428	3
1429	7
1430	5
1431	1
1432	5
1433	3
1434	4
1435	4
1437	1
1438	3
1439	2
1440	3
1441	3
1442	4
1443	3
1444	4
1445	3
1446	5
1447	3
1448	3
1449	5
1450	1
1451	6
1452	6
1453	8
1454	4
1455	5
1456	4
1457	2
1458	5
1459	4
1460	3
1461	1
1462	5
1463	8
1464	2
1465	4
1466	1
1467	2
1468	3
1469	4
1470	4
1471	3
1472	7
1473	6
1474	2
1475	3
1476	3
1477	6
1478	7
1479	4
1480	4
1481	1
1482	7
1483	3
1484	4
1485	3
1486	4
1487	7
1488	1
1489	3
1490	1
1491	5
1492	7
1493	2
1494	4
1495	5
1496	2
1497	1
1498	3
1499	2
1500	6
1501	5
1502	5
1503	3
1504	3
1505	1
1507	5
1508	4
1509	4
1510	4
1511	2
1512	2
1513	3
1514	1
1515	2
1516	3
1517	2
1518	2
1519	2
1520	4
1521	3
1522	4
1523	4
1524	2
1525	3
1526	5
1528	2
1529	2
1530	2
1531	6
1532	3
1533	4
1534	3
1535	4
1536	10
1537	3
1538	2
1539	3
1540	1
1541	2
1542	2
1543	4
1544	2
1545	8
1546	2
1547	4
1548	1
1549	1
1550	1
1551	3
1552	4
1553	4
1554	2
1555	1
1556	1
1557	4
1558	4
1561	2
1562	1
1563	3
1564	6
1565	2
1566	2
1567	2
1568	3
1569	3
1570	3
1571	2
1572	1
1573	1
1574	2
1575	1
1576	5
1577	2
1578	1
1579	2
1580	3
1581	2
1582	4
1583	2
1584	5
1585	2
1587	5
1588	4
1589	2
1590	4
1591	2
1592	6
1593	1
1594	5
1595	2
1596	1
1597	2
1598	1
1599	2
1600	1
1601	4
1602	2
1603	3
1604	1
1605	2
1606	4
1607	5
1608	1
1609	3
1610	2
1611	4
1612	2
1613	4
1614	4
1615	5
1616	2
1617	4
1618	3
1619	2
1620	5
1621	2
1623	4
1624	5
1625	6
1626	2
1627	2
1628	1
1629	2
1630	5
1631	4
1632	3
1633	1
1634	1
1635	2
1636	2
1637	2
1638	4
1639	5
1640	2
1641	5
1642	1
1643	4
1644	3
1645	3
1646	1
1648	1
1649	3
1650	2
1651	2
1652	2
1653	3
1654	3
1655	2
1656	4
1657	2
1658	2
1659	3
1661	2
1662	1
1663	3
1665	2
1666	2
1667	2
1668	1
1670	1
1673	2
1674	2
1675	2
1676	1
1677	1
1678	5
1679	2
1680	2
1681	1
1682	6
1683	1
1684	1
1685	5
1686	2
1687	1
1688	1
1689	3
1690	1
1691	1
1692	3
1693	2
1694	1
1695	1
1697	1
1698	3
1700	1
1701	2
1702	3
1704	1
1705	2
1706	2
1709	2
1710	2
1711	1
1712	1
1714	2
1717	3
1718	1
1721	1
1722	2
1723	1
1724	3
1725	3
1726	1
1727	2
1729	2
1730	2
1731	1
1732	1
1734	1
1735	1
1737	2
1738	2
1740	2
1741	1
1742	2
1745	1
1747	3
1748	1
1749	1
1750	1
1753	1
1754	1
1755	2
1756	2
1758	1
1759	3
1763	3
1765	1
1766	2
1767	1
1768	1
1770	2
1771	1
1772	1
1774	1
1777	2
1778	1
1779	3
1780	1
1782	3
1783	4
1785	1
1786	3
1788	1
1789	4
1791	3
1792	1
1793	1
1794	1
1795	1
1796	1
1797	1
1800	2
1802	3
1805	1
1806	3
1807	1
1808	1
1809	1
1810	1
1813	1
1814	1
1817	3
1818	3
1820	1
1822	1
1824	2
1825	1
1827	1
1828	3
1829	1
1830	1
1831	2
1833	1
1834	2
1836	3
1837	1
1838	2
1839	2
1840	2
1841	1
1842	2
1844	1
1845	3
1846	1
1848	3
1852	1
1853	2
1854	3
1855	1
1857	1
1859	1
1860	2
1861	1
1865	2
1866	1
1867	1
1868	1
1873	2
1874	1
1875	1
1878	1
1879	2
1881	1
1882	1
1883	2
1888	1
1890	2
1892	1
1895	1
1898	1
1899	1
1900	1
1902	1
1904	1
1905	1
1907	1
1908	1
1910	1
1911	2
1913	1
1914	1
1915	2
1917	1
1918	1
1919	1
1923	4
1924	1
1926	2
1927	1
1929	1
1930	1
1934	1
1935	2
1936	1
1940	1
1941	2
1942	1
1943	2
1944	2
1947	1
1948	3
1950	2
1951	1
1952	1
1953	1
1954	1
1955	1
1956	1
1957	1
1966	1
1969	1
1970	2
1972	1
1974	2
1978	1
1979	1
1984	1
1987	1
1988	1
1990	2
1992	1
1993	1
1994	2
1995	2
1996	2
1997	2
1999	1
2006	2
2010	1
2013	1
2021	1
2022	1
2024	2
2025	1
2028	1
2033	2
2037	1
2043	2
2045	1
2046	1
2050	1
2053	1
2055	1
2059	1
2061	2
2062	1
2065	1
2066	1
2068	1
2072	1
2076	1
2077	1
2078	1
2079	1
2080	1
2081	1
2085	1
2086	1
2087	1
2088	1
2089	2
2093	1
2094	2
2098	1
2101	1
2109	1
2111	1
2112	3
2113	1
2114	3
2116	2
2124	1
2126	1
2131	2
2132	1
2137	1
2142	2
2145	1
2146	1
2151	1
2152	1
2154	1
2160	3
2161	2
2164	1
2167	1
2170	1
2175	1
2178	1
2180	1
2181	1
2182	2
2184	2
2188	1
2189	1
2193	2
2196	1
2207	1
2208	1
2210	2
2213	1
2217	2
2218	1
2220	1
2221	1
2222	1
2223	1
2224	1
2226	2
2228	1
2230	1
2231	1
2232	1
2235	1
2240	1
2242	1
2243	1
2244	1
2250	1
2253	1
2254	2
2259	1
2266	1
2271	1
2272	1
2275	1
2276	1
2279	1
2280	1
2284	1
2285	1
2286	1
2290	1
2295	1
2296	1
2298	1
2299	1
2300	1
2302	2
2307	2
2309	1
2314	1
2318	1
2320	1
2322	2
2325	1
2328	1
2332	1
2337	1
2341	1
2342	1
2344	1
2347	1
2348	1
2350	1
2352	1
2353	1
2355	1
2357	1
2364	2
2376	1
2377	1
2379	1
2381	1
2382	1
2384	1
2386	1
2388	1
2393	2
2401	1
2403	1
2404	2
2408	1
2411	2
2413	1
2414	1
2418	1
2421	1
2425	1
2428	1
2429	1
2431	1
2433	1
2435	1
2437	1
2440	1
2446	1
2447	1
2448	1
2458	1
2465	1
2466	1
2468	1
2470	1
2473	1
2479	1
2484	1
2487	1
2489	1
2494	1
2499	1
2506	1
2510	1
2516	1
2520	1
2522	1
2526	2
2541	1
2545	1
2552	1
2553	2
2559	1
2560	1
2561	2
2567	2
2570	1
2571	1
2575	1
2579	2
2580	1
2588	1
2589	1
2592	2
2596	1
2600	1
2602	1
2605	1
2607	2
2609	5
2611	2
2615	2
2616	3
2626	1
2631	1
2636	1
2637	1
2638	1
2639	1
2640	1
2642	1
2644	2
2645	2
2649	1
2655	1
2659	1
2662	2
2666	1
2668	2
2677	1
2678	1
2679	1
2680	1
2683	1
2685	1
2688	2
2691	1
2692	1
2697	2
2698	1
2699	1
2701	1
2704	1
2708	1
2711	3
2712	2
2715	1
2716	1
2718	1
2719	2
2721	1
2723	1
2724	1
2730	2
2731	1
2732	1
2733	1
2734	1
2736	1
2740	1
2741	1
2742	2
2743	1
2744	2
2745	2
2746	1
2747	1
2749	1
2754	2
2755	1
2756	1
2758	2
2759	4
2762	1
2765	1
2766	2
2767	2
2768	2
2769	1
2770	1
2771	3
2772	1
2773	1
2775	1
2776	1
2780	1
2782	3
2785	1
2786	1
2787	2
2790	1
2793	1
2795	2
2796	1
2797	1
2798	3
2799	2
2800	3
2802	2
2804	1
2805	3
2806	3
2807	1
2808	1
2809	1
2810	2
2812	1
2814	5
2815	1
2817	1
2818	3
2821	1
2822	2
2827	1
2828	2
2829	1
2830	2
2831	3
2834	1
2836	1
2837	2
2838	1
2840	3
2841	1
2843	3
2844	2
2846	1
2847	2
2848	2
2849	1
2850	1
2852	1
2853	3
2854	2
2855	1
2856	1
2857	3
2858	3
2859	3
2860	1
2861	1
2863	1
2864	3
2865	1
2868	3
2871	1
2872	1
2873	2
2874	1
2875	1
2876	1
2877	1
2878	1
2879	1
2880	2
2881	2
2882	2
2883	4
2884	3
2886	2
2887	2
2889	2
2890	1
2891	1
2892	1
2893	3
2894	1
2896	3
2897	1
2899	2
2900	1
2901	2
2903	4
2906	1
2907	1
2908	2
2909	1
2910	2
2911	2
2912	1
2913	1
2914	2
2915	2
2917	1
2919	1
2920	2
2921	2
2922	3
2924	3
2926	1
2927	1
2928	2
2929	1
2930	2
2932	3
2933	5
2934	1
2935	2
2936	3
2937	1
2938	1
2939	2
2940	2
2941	1
2942	2
2943	2
2944	1
2945	4
2946	1
2947	1
2950	2
2952	1
2953	1
2955	4
2956	5
2958	2
2959	1
2964	3
2965	1
2966	1
2967	3
2969	3
2970	1
2971	1
2972	1
2976	2
2977	2
2980	3
2981	2
2982	2
2983	4
2985	2
2986	1
2987	1
2988	2
2990	4
2992	1
2993	1
2994	1
2995	2
2997	2
2998	2
3000	1
3003	1
3005	1
3046	1
3286	1
